station_name,station_code,state,railway_zone_code,latitude,longitude,is_junction,route_count,station_count_in_state
Sumaoli,SMV,Madhya Pradesh,NCR,26.3729889071,77.9154615387,False,0,614.0
SOMESHWARA,SMWA,Karnataka,,13.55657,77.513961,True,2,416.0
Simurali,SMX,West Bengal,ER,23.041337,88.51016399999999,False,1,713.0
SMYD,SMYD,,,,,False,0,
SARAI MIR,SMZ,Uttar Pradesh,,26.0281419,82.9239538,True,13,1205.0
Sukna,SN,West Bengal,NFR,26.790887,88.363493,False,1,713.0
Sadanapura,SNA,Gujarat,WR,22.602487999999997,73.01247500000001,False,0,633.0
Saniyad,SNAD,Gujarat,WR,,,False,0,633.0
SONA ARJUNPUR,SNAP,Uttar Pradesh,NR,29.7582805083,77.4525283289,False,0,1205.0
Srinagar Rajasthan,SNAR,Rajasthan,WCR,25.3640471585,75.5690913623,True,2,645.0
Satnaur Badesron,SNB,Punjab,NR,31.257426,76.110741,False,0,297.0
Sunderabad,SNBD,Madhya Pradesh,WR,,,False,0,614.0
SONUABARY,SNBR,Assam,,26.172784,92.310137,False,0,278.0
S NARAYAN CHPLA,SNC,Uttar Pradesh,,26.9810021017,82.3961659851,True,2,1205.0
SONACHARA,SNCA,Assam,,25.984617,91.143131,False,0,278.0
SONDIMRA,SND,West Bengal,,23.4769365823,85.782435799,False,0,713.0
SINDHUDURG,SNDD,Maharashtra,KR,16.111322,73.67934,True,14,754.0
SENDURAI,SNDI,Tamil Nadu,,11.256462,79.168778,False,0,557.0
Sindri Town,SNDT,Jharkhand,?,23.660992,86.47988299999999,False,0,270.0
SANDAI,SNDY,Uttar Pradesh,NER,28.572634,79.990982,False,0,1205.0
SHENOLI,SNE,Maharashtra,CR,17.200729,74.252881,False,0,754.0
SANAT NAGAR,SNF,Telangana,,17.4616070935,78.4359471722,True,10,150.0
SANGANER,SNGN,Rajasthan,,26.814113,75.772245,True,4,645.0
SINGHPUR,SNGP,Madhya Pradesh,,23.253960575599997,81.4075072687,True,10,614.0
SANGANAPUR,SNGR,Maharashtra,SCR,19.188596,76.7364,True,4,754.0
SAUNSHI,SNH,Karnataka,SWR,15.206786,75.295781,True,2,416.0
SANKHAI,SNHR,Gujarat,WR,23.796393,72.177296,False,0,633.0
SINDI,SNI,Maharashtra,,20.816446,78.883342,True,9,754.0
SATH NARAINI,SNIE,Uttar Pradesh,,25.795325,81.03942,False,0,1205.0
SANJALI,SNJL,Gujarat,,21.5758091157,72.98861337459999,True,2,633.0
SINDKHEDA,SNK,Maharashtra,,21.234022,74.73536700000001,True,10,754.0
SONKHAMB,SNKB,Maharashtra,,21.274259,78.725612,False,0,754.0
SUNEHTI KHARKHARI,SNKE,Uttar Pradesh,,29.913102,77.683524,False,0,1205.0
SANKARAGUMMANUR HALT,SNKG,Andhra Pradesh,SCR,15.167166,77.235523,False,0,574.0
SANKARANKOVIL,SNKL,Tamil Nadu,,9.176539,77.525924,True,2,557.0
Sanka,SNKR,West Bengal,SER,23.52693,86.616164,True,2,713.0
Sankra,SNKX,Chhattisgarh,SECR,20.747436,81.591856,False,0,162.0
SANAHWAL,SNL,Punjab,,30.837436,75.9795,True,4,297.0
SANTALPUR,SNLR,Gujarat,WR,23.759161,71.181545,True,4,633.0
SITANAGARAM,SNM,Andhra Pradesh,,18.672547,83.375524,True,4,574.0
Soniyana Mewar,SNMR,Rajasthan,,25.080389,73.971244,False,0,645.0
Sindri Marshalling Yard,SNMY,Jharkhand,ECR,23.667035,86.46617599999999,False,0,270.0
SONEGAON,SNN,Maharashtra,,20.629319,78.709706,True,2,754.0
SOMANUR,SNO,Tamil Nadu,,11.087247,77.18638,False,0,557.0
SONIPAT,SNP,Haryana,,28.989423,77.017343,True,37,201.0
SHANKAPUR HALT,SNPH,Telangana,,18.0661191061,78.4021040503,False,0,150.0
SINGARPUR,SNPR,Rajasthan,NCR,27.116202,77.72370699999999,True,2,645.0
SANKARPUR,SNQ,Jharkhand,,24.427623,86.637552,True,4,270.0
SHYAMNAGAR,SNR,West Bengal,,22.828781,88.380423,False,0,713.0
SANWARA,SNRA,Uttar Pradesh,,25.845461,83.910076,False,0,1205.0
MUMBAI SANDHURST ROAD,SNRD,Maharashtra,CR,18.962311,72.839733,False,0,754.0
SANSARTALI,SNRL,Odisha,,19.529222,83.47977300000001,False,0,235.0
SANSARPUR,SNRR,Madhya Pradesh,WCR,23.6789703455,80.3473074512,True,4,614.0
SASNI,SNS,Uttar Pradesh,,27.7042636076,78.1224601752,False,1,1205.0
SAINAGAR SHIRDI,SNSI,Maharashtra,CR,19.7807923,74.4806877,True,22,754.0
SONSHELU,SNSL,Maharashtra,,21.274379,74.66225600000001,True,6,754.0
SONASAN,SNSN,Gujarat,WR,23.491604,72.895784,False,0,633.0
SAINTHIA,SNT,West Bengal,,23.949741,87.68120499999999,True,39,713.0
Santaldih,SNTD,West Bengal,SER,23.596660999999997,86.48312299999999,True,6,713.0
Sonthaliya,SNTH,Rajasthan,NWR,27.400358,75.531666,False,0,645.0
Santinagar Halt,SNTN,West Bengal,,23.2929742282,88.6377553125,False,0,713.0
Sangrampur,SNU,West Bengal,ER,22.224929,88.32876,False,0,713.0
Sondad,SNV,Maharashtra,SECR,21.079845,80.094149,True,4,754.0
SANVATSAR,SNVR,Maharashtra,,19.8832775017,74.56058409549999,True,5,754.0
SANEH ROAD,SNX,Uttar Pradesh,NR,29.6896522725,78.4494025903,True,4,1205.0
SONIYANA,SNYN,Rajasthan,NWR,25.123246,74.62566,False,0,645.0
Sherganj,SNZ,Uttar Pradesh,NER,28.380488999999997,79.804862,False,0,1205.0
SANOSRA,SOA,Gujarat,WR,21.748110299,71.7894786566,True,6,633.0
SOMRA BAZAR,SOAE,West Bengal,ER,23.13916,88.433032,True,2,713.0
SOJAT ROAD,SOD,Rajasthan,NWR,25.862203,73.75567199999999,True,14,645.0
Sheopur Kalan,SOE,Madhya Pradesh,NCR,25.675538,76.70038600000001,False,0,614.0
Saota,SOF,West Bengal,ER,23.4883896,87.9774454,False,0,713.0
SURATGARH JN,SOG,Rajasthan,NWR,29.324152,73.90724800000001,True,18,645.0
SOGRA,SOGR,Odisha,,22.153756,84.459478,True,4,235.0
SIROHI ROAD,SOH,Rajasthan,NWR,24.791042,73.039834,True,33,645.0
Sohal,SOHL,Punjab,NR,31.974211,75.348341,False,0,297.0
Sonaripur,SOI,Uttar Pradesh,NER,28.4746409298,80.7274215704,False,0,1205.0
SAROJINI NAGAR,SOJ,Delhi NCT,NR,28.58121,77.196287,False,0,28.0
SIHOR GUJARAT,SOJN,Gujarat,WR,21.724798000000003,71.957197,True,14,633.0
Solan,SOL,Himachal Pradesh,NR,30.907937,77.097531,True,6,55.0
SOVABAZAR-AHIRI,SOLA,West Bengal,,22.597664,88.35493799999999,False,0,713.0
SOMNA,SOM,Uttar Pradesh,,28.052674,77.948193,False,1,1205.0
Seonan Halt,SONH,Bihar,?,25.2857090393,85.01186038569999,False,0,711.0
SONI,SONI,Madhya Pradesh,NCR,26.527305,78.55522599999999,True,4,614.0
Saoner Junction,SONR,Maharashtra,SECR,21.387489,78.925046,True,6,754.0
SONWARSA HALT,SONW,Bihar,?,25.0436,85.669157,False,0,711.0
SHIUPUR,SOP,Uttar Pradesh,,25.355419,82.946972,False,1,1205.0
SONMA PRANPUR(H,SOPR,Bihar,,25.631435999999997,86.226371,False,0,711.0
SOMPUR ROAD,SOQ,Karnataka,SWR,15.421499,75.87207,False,0,416.0
SONAGIR,SOR,Madhya Pradesh,,25.730668,78.409099,True,5,614.0
SORAI,SORI,Madhya Pradesh,,23.551699,77.848219,False,0,614.0
SORO,SORO,Odisha,,21.291084,86.69253900000001,True,18,235.0
SOMESAR,SOS,Rajasthan,NWR,25.520225999999997,73.450999,True,6,645.0
Shohratgarh,SOT,Uttar Pradesh,NER,27.374711,82.96929300000001,False,0,1205.0
Supaul,SOU,Bihar,ECR,26.117557,86.603023,False,0,711.0
Suhsarai,SOW,Bihar,ECR,25.273946,85.530032,False,0,711.0
Sukrimangela,SOY,Madhya Pradesh,SECR,22.90699,79.834297,True,7,614.0
SAIDAPET,SP,Tamil Nadu,,13.02415,80.224183,False,0,557.0
SENJI PANAMBAKKAM,SPAM,Tamil Nadu,,13.093945,79.83276000000001,False,0,557.0
Sonekpur Halt,SPB,Uttar Pradesh,NR,28.630277,78.69314200000001,False,0,1205.0
Sipra Bridge,SPBG,Madhya Pradesh,,23.173483,75.757499,False,0,614.0
SPBK,SPBK,,,,,False,0,
SITAPUR CITY,SPC,Uttar Pradesh,,27.583612,80.679695,True,4,1205.0
SUPEDI,SPD,Gujarat,WR,21.7585139994,70.3763963708,False,0,633.0
SINGHPUR DUMRA,SPDM,Madhya Pradesh,NCR,25.065781416,79.8964954901,False,0,614.0
SHEOPRASADNAGER,SPDR,Chhattisgarh,SECR,23.303628,82.78985700000001,True,4,162.0
SULLURUPETA,SPE,Andhra Pradesh,,13.696463,80.018161,True,33,574.0
STUARTPURAM,SPF,Andhra Pradesh,,15.868003,80.406913,True,2,574.0
Sarai Gopal,SPGL,Uttar Pradesh,NR,25.548656,81.822277,False,0,1205.0
SRIPURIA GAON,SPGN,Assam,,27.4659128037,95.3515292572,False,0,278.0
SAMPIGE ROAD,SPGR,Karnataka,SWR,13.270203,76.760983,False,0,416.0
SHAMPURHALLI,SPHL,Karnataka,,16.87535,77.03309,False,0,416.0
SAMASTIPUR JN,SPJ,Bihar,,25.858304,85.78736,True,101,711.0
SAPEKHATI,SPK,Assam,NFR,27.110416,95.160918,True,4,278.0
SUNDARAPERUMAL KOVIL,SPL,Tamil Nadu,SR,10.941722,79.30063,False,0,557.0
SUJNIPARA,SPLE,West Bengal,ER,24.571584,88.03679699999999,True,2,713.0
SHAHJEHANPUR,SPN,Uttar Pradesh,,27.894224,79.904605,True,94,1205.0
SURPURA,SPO,Rajasthan,,27.706677000000003,73.442249,True,2,645.0
SHAHPUR PATOREE,SPP,Bihar,ECR,25.639425999999997,85.5813,True,11,711.0
SHERPUR DHIPURA,SPPA,Bihar,,25.5999397486,85.8481621063,False,0,711.0
SHUDNIPUR,SPPR,Uttar Pradesh,NR,25.626255,82.64049800000001,False,0,1205.0
SORUPETA,SPQ,Assam,,26.4996888512,91.0760593414,False,0,278.0
Sonarpur Junction,SPR,West Bengal,ER,22.443359,88.429773,False,0,713.0
Sillipur,SPRA,Rajasthan,NCR,26.081657,77.031581,False,0,645.0
SINGAPURAM ROAD,SPRD,Odisha,,19.258673,83.403066,True,18,235.0
Sitapuram Halt,SPRM,Orissa,ECoR,18.814443,83.982854,False,0,65.0
SALEMPUR HALT,SPRN,Bihar,,26.30637807,86.0816757483,False,0,711.0
Shripat Shrikhand,SPS,West Bengal,ER,,,False,0,713.0
SARPESWAR PH,SPSR,Odisha,,20.482906,85.744973,False,0,235.0
SOMPETA,SPT,Andhra Pradesh,,18.981297,84.58149999999999,True,36,574.0
Sivapur,SPV,Karnataka,SWR,13.647065,75.939298,False,0,416.0
SAPATGRAM,SPX,Assam,NFR,26.334709,90.109558,True,2,278.0
Sarsonpuri,SPY,Chhattisgarh,SECR,20.780632,81.638003,False,0,162.0
Sipaya,SPYA,Bihar,,26.564981,84.326498,False,0,711.0
SAMPLA,SPZ,Haryana,NR,28.781933,76.773299,True,11,201.0
SATTIRAKKUDI,SQD,Tamil Nadu,SR,9.400229,78.704868,False,0,557.0
SAMRLA,SQE,Maharashtra,SCR,18.921849,77.793105,True,3,754.0
SUKRITIPUR,SQF,Assam,NFR,24.913078,92.582849,False,0,278.0
Saila Khurd,SQJ,Punjab,NR,31.292874,76.07770599999999,False,0,297.0
Shankar,SQK,Punjab,NR,28.560827504028268,77.1402539871633,False,0,297.0
SONTALAI,SQL,Madhya Pradesh,WCR,22.613017999999997,77.94977499999999,True,2,614.0
SARAI KANSRAI,SQN,Uttar Pradesh,,25.516633,82.34519800000001,True,7,1205.0
SALAGAON,SQQ,Odisha,,20.56434,85.957487,False,1,235.0
SULTANPUR LODI,SQR,Punjab,NR,31.211713,75.203016,True,4,297.0
SIGSIGI,SQS,Jharkhand,,24.260567,83.853323,False,0,270.0
Sidhwalia,SQW,Bihar,NER,26.333838,84.666995,False,0,711.0
VANCHANGIRI,SQZ,Telangana,,17.9512834252,79.6671534143,False,0,150.0
SABLI ROAD,SR,Gujarat,WR,23.0348065663,71.9526427954,True,2,633.0
SEMRA,SRA,Bihar,ECR,26.711946963,84.8136981409,False,0,711.0
SIRAS,SRAS,Rajasthan,,26.2571138478,76.00108138670001,True,3,645.0
SAROBAG,SRB,Bihar,,25.273371221,86.4765552539,False,0,711.0
Saragbundia,SRBA,Chhattisgarh,SECR,22.212297,82.732324,False,1,162.0
Sarobag,SRBG,Bihar,,25.272851221,86.4760352539,False,0,711.0
SURBARI,SRBR,Gujarat,,23.231063,70.696477,False,0,633.0
SANTRAGACHI JN,SRC,West Bengal,,22.58393,88.284011,True,85,713.0
SARSADH,SRDH,Haryana,,29.184058,76.731812,False,0,201.0
Sardarshahr,SRDR,Rajasthan,NWR,28.439590510764504,74.47905756533146,False,0,645.0
SHRIMAD DWARAKAPURI,SRDW,Uttar Pradesh,NCR,27.364691,79.56963800000001,False,0,1205.0
SAHARANPUR,SRE,Uttar Pradesh,,29.960529,77.54173899999999,True,106,1205.0
SREE,SREE,Andhra Pradesh,,17.7400656,83.2537195,False,0,574.0
Sagar Jambagaru,SRF,Karnataka,SWR,14.142728,75.15471199999999,True,6,416.0
Surajgarh,SRGH,Rajasthan,NWR,28.30168415387253,75.73429978452623,False,0,645.0
SRIRANGAM,SRGM,Tamil Nadu,,10.857918,78.696348,True,27,557.0
SARAGIPALLI,SRGP,Odisha,,20.98404,84.565386,False,0,235.0
Saraygarh,SRGR,Bihar,ECR,,,False,0,711.0
SURENDRANAGAR GATE,SRGT,Gujarat,WR,22.734565,71.636053,True,6,633.0
SALMARI,SRI,Bihar,,25.6156715055,87.8375132959,True,4,711.0
SHRIDHAM,SRID,Madhya Pradesh,WCR,23.033843,79.484397,True,25,614.0
SHANKARGARH,SRJ,Madhya Pradesh,NCR,25.1813005966,81.6190324237,True,21,614.0
Suraj Kunda,SRJK,Uttar Pradesh,,26.142698000000003,81.20291900000001,False,0,1205.0
SIRJAM,SRJM,West Bengal,SER,23.403864,86.83509699999999,True,4,713.0
Sirajnagar Halt,SRJN,West Bengal,ER,23.818591,88.27076000000001,True,2,713.0
